abbrev_org,name_org,date de création,GPS_siege,longitude_siege,point_palladio,latitude_siege,nom_siege,members,nombre_pays_membres,population_org,soldats_org,mortsGuerre_org,depensesMilitairesPIB_org,exportations_org,importations_org,superficie_org
IMF,International Monetary Fund,1944-07-22,POINT(-77.036666666 38.895),-77.036666666,"38.895, -77.036666666",38.895,"Washington, D.C.","Canada\Micronesia\Federated States Of\Guinea-Bissa\Lithuania\Cambodia\Ethiopia\Aruba\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Cape Verde\Guatemala\Kuwait\Dominica\Liberia\Maldives\Pakistan\Oman\Tanzania\Vietnam\Saint Kitts And Nevis\Gabon\Senegal\New Zealand\Yemen\Jamaica\Albania\Samoa\Maca\United Arab Emirates\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Saint Lucia\Congo\Democratic Republic Of The\Tonga\France\Slovakia\Somalia\Per\Laos\Seychelles\Norway\Malawi\Benin\Cameroon\Montenegro\Togo\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Central African Republic\Mauritius\Belarus\Antigua And Barbuda\Poland\Russia\Bulgaria\United States\Romania\Angola\Chad\South Africa\Cyprus\Sweden\Qatar\Malaysia\Austria\Latvia\Uganda\Niger\Brazil\San Marino\Guinea\Panama\Mali\Costa Rica\Luxembourg\Ireland\Pala\Nigeria\Ecuador\Czech Republic\Brunei\Australia\Iran\Algeria\Slovenia\El Salvador\Tuval\Jordan\Marshall Islands\Chile\Belgium\Kiribati\Haiti\Belize\Hong Kong\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Sao Tome And Principe\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Iraq\Portugal\Estonia\Kosovo\Equatorial Guinea\Lebanon\Korea\South\Uzbekistan\Tunisia\Djibouti\Timor-Leste\Spain\Colombia\Burundi\Fiji\Barbados\Hungary\Italy\Bhutan\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Suriname\Venezuela\Israel\Indonesia\Iceland\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Vanuat\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Nicaragua\Singapore\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia\Comoros",196,6858843601,21296379,20944,233.69297263797242,71951.0330567,65352.3339476,1.3346047480000001E8
IOC,International Olympic Committee,1894-06-23,POINT(6.633333333 46.533333333),6.6333333329999995,"46.533333333, 6.633333333",46.533333333,Lausanne,"Canada\Micronesia\Federated States Of\Guinea-Bissa\Lithuania\Cambodia\Ethiopia\Aruba\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Cape Verde\Guatemala\Kuwait\Dominica\Liberia\Maldives\Pakistan\Oman\Tanzania\Vietnam\Saint Kitts And Nevis\Gabon\Monaco\Senegal\New Zealand\Yemen\Jamaica\Albania\Samoa\United Arab Emirates\Guam\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Saint Lucia\Congo\Democratic Republic Of The\Tonga\France\Bermuda\Slovakia\Somalia\Per\Laos\Naur\Seychelles\Norway\Malawi\Cook Islands\Benin\Cuba\Cameroon\Montenegro\Togo\Virgin Islands\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Cayman Islands\Central African Republic\Mauritius\Liechtenstein\Belarus\Antigua And Barbuda\Poland\Russia\Bulgaria\United States\Romania\Angola\Chad\South Africa\Cyprus\Sweden\Qatar\Malaysia\Austria\Latvia\Uganda\British Virgin Islands\Niger\Brazil\San Marino\Guinea\Panama\Mali\Costa Rica\Luxembourg\American Samoa\Andorra\Ireland\Pala\Nigeria\Ecuador\Czech Republic\Brunei\Australia\Iran\Algeria\Slovenia\El Salvador\Tuval\Jordan\Marshall Islands\Chile\Puerto Rico\Belgium\Kiribati\Haiti\Belize\Hong Kong\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Sao Tome And Principe\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Korea\North\Iraq\Portugal\Estonia\Equatorial Guinea\Lebanon\Korea\South\Uzbekistan\Tunisia\Djibouti\Timor-Leste\Spain\Colombia\Burundi\Taiwan\Fiji\Barbados\Hungary\Italy\Bhutan\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Suriname\Venezuela\Israel\Indonesia\Iceland\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Vanuat\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Nicaragua\Singapore\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia\Comoros",210,6919727386,21371879,20944,236.01593641149785,73340.96156812002,66656.49082825,1.337347366E8
IOM,International Organization for Migration,1951-12-05,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,"Canada\Guinea-Bissa\Lithuania\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Cape Verde\Guatemala\Holy See (Vatican City)\Liberia\Pakistan\Tanzania\Vietnam\Gabon\Senegal\New Zealand\Yemen\Jamaica\Albania\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Congo\Democratic Republic Of The\France\Slovakia\Somalia\Per\Norway\Benin\Cuba\Cameroon\Montenegro\Togo\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Central African Republic\Mauritius\Belarus\Poland\Russia\Bulgaria\United States\Romania\Angola\South Africa\Cyprus\Sweden\Qatar\Austria\Latvia\Uganda\Niger\Brazil\San Marino\Guinea\Panama\Mali\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Czech Republic\Australia\Iran\Algeria\Slovenia\El Salvador\Jordan\Chile\Belgium\Haiti\Belize\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Sao Tome And Principe\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Portugal\Estonia\Korea\South\Tunisia\Timor-Leste\Spain\Colombia\Burundi\Hungary\Italy\Bhutan\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Venezuela\Israel\Indonesia\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Kazakhstan\u""Cote DIvoire""\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Honduras\Egypt\Nicaragua\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia",154,6630753453,19754829,19872,200.38159786865967,58479.24581879997,54134.29853019998,1.2890774144E8
ISO,International Organization for Standardization,1947-02-01,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,"Canada\Lithuania\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Guatemala\Kuwait\Dominica\Liberia\Pakistan\Oman\Tanzania\Vietnam\Gabon\Senegal\New Zealand\Yemen\Jamaica\Albania\Maca\United Arab Emirates\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Saint Lucia\Congo\Democratic Republic Of The\France\Slovakia\Per\Laos\Seychelles\Norway\Malawi\Benin\Cuba\Cameroon\Montenegro\Togo\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Central African Republic\Mauritius\Belarus\Antigua And Barbuda\Poland\Russia\Bulgaria\United States\Romania\Angola\South Africa\Cyprus\Sweden\Qatar\Malaysia\Austria\Latvia\Uganda\Brazil\Guinea\Panama\Mali\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Czech Republic\Brunei\Australia\Iran\Algeria\Slovenia\El Salvador\Jordan\Chile\Belgium\Hong Kong\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Korea\North\Iraq\Portugal\Estonia\Lebanon\Korea\South\Uzbekistan\Tunisia\Spain\Colombia\Burundi\Fiji\Barbados\Hungary\Italy\Bhutan\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Suriname\Israel\Indonesia\Iceland\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Singapore\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia",167,6803969364,21287129,19007,226.19390626877316,62805.86639221998,56630.38038879999,1.2922784480000001E8
ICRM,International Red Cross and Red Crescent Movement,1928-01-01,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,"Canada\Micronesia\Federated States Of\Guinea-Bissa\Lithuania\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Cape Verde\Guatemala\Kuwait\Dominica\Liberia\Pakistan\Tanzania\Vietnam\Saint Kitts And Nevis\Gabon\Monaco\Senegal\New Zealand\Yemen\Jamaica\Albania\Samoa\United Arab Emirates\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Saint Lucia\Congo\Democratic Republic Of The\Tonga\France\Slovakia\Somalia\Per\Laos\Seychelles\Norway\Malawi\Cook Islands\Benin\Cuba\Cameroon\Montenegro\Togo\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Central African Republic\Mauritius\Liechtenstein\Belarus\Antigua And Barbuda\Poland\Russia\Bulgaria\United States\Romania\Angola\Chad\South Africa\Sweden\Qatar\Malaysia\Austria\Latvia\Uganda\Niger\Brazil\San Marino\Guinea\Panama\Mali\Costa Rica\Luxembourg\Andorra\Ireland\Pala\Nigeria\Ecuador\Czech Republic\Brunei\Australia\Iran\Algeria\Slovenia\El Salvador\Jordan\Chile\Belgium\Kiribati\Haiti\Belize\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Sao Tome And Principe\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Korea\North\Iraq\Portugal\Estonia\Equatorial Guinea\Lebanon\Korea\South\Uzbekistan\Tunisia\Djibouti\Timor-Leste\Spain\Colombia\Burundi\Fiji\Barbados\Hungary\Italy\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Suriname\Venezuela\Israel\Indonesia\Iceland\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Vanuat\Kazakhstan\u""Cote DIvoire""\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Nicaragua\Singapore\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia\Comoros",192,6873653807,21110379,20944,226.90607572173562,69089.39485419999,63471.6155181,1.332052896E8
ITU,International Telecommunication Union,1932-12-09,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,"Canada\Micronesia\Federated States Of\Guinea-Bissa\Lithuania\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Cape Verde\Guatemala\Kuwait\Holy See (Vatican City)\Dominica\Liberia\Maldives\Pakistan\Oman\Tanzania\Vietnam\Saint Kitts And Nevis\Gabon\Monaco\Senegal\New Zealand\Yemen\Jamaica\Albania\Samoa\United Arab Emirates\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Saint Lucia\Congo\Democratic Republic Of The\Tonga\France\Slovakia\Somalia\Per\Laos\Naur\Seychelles\Norway\Malawi\Benin\Cuba\Cameroon\Montenegro\Togo\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Central African Republic\Mauritius\Liechtenstein\Belarus\Antigua And Barbuda\Poland\Russia\Bulgaria\United States\Romania\Angola\Chad\South Africa\Cyprus\Sweden\Qatar\Malaysia\Austria\Latvia\Uganda\Niger\Brazil\San Marino\Guinea\Panama\Mali\Costa Rica\Luxembourg\Andorra\Ireland\Nigeria\Ecuador\Czech Republic\Brunei\Australia\Iran\Algeria\Slovenia\El Salvador\Tuval\Jordan\Marshall Islands\Chile\Belgium\Kiribati\Haiti\Belize\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Sao Tome And Principe\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Korea\North\Iraq\Portugal\Estonia\Equatorial Guinea\Lebanon\Korea\South\Uzbekistan\Tunisia\Djibouti\Timor-Leste\Spain\Colombia\Burundi\Fiji\Barbados\Hungary\Italy\Bhutan\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Suriname\Venezuela\Israel\Indonesia\Iceland\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Vanuat\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Nicaragua\Singapore\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia\Comoros",199,6884900965,21371879,20944,236.01593641149785,72570.78312282,65590.82173329999,1.3367986603999999E8
Intelsat,International Telecommunications Satellite Organization,1971-08-20,POINT(6.132777777 49.610555555),6.132777777,"49.610555555, 6.132777777",49.610555555,Luxembourg,,0,0,0,0,0.0,0.0,0.0,0.0
IDB,Islamic Development Bank,1973-12-15,POINT(39.172777777 21.542777777),39.172777777,"21.542777777, 39.172777777",21.542777776999998,Jeddah,"Guinea-Bissa\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Kuwait\Maldives\Pakistan\Oman\Gabon\Senegal\Yemen\Albania\United Arab Emirates\Azerbaijan\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Somalia\Benin\Cameroon\Togo\Libya\Chad\Qatar\Malaysia\Uganda\Niger\Guinea\Mali\Nigeria\Brunei\Iran\Algeria\Jordan\Sierra Leone\Morocco\Iraq\Lebanon\Uzbekistan\Tunisia\Djibouti\Sudan\Bosnia And Herzegovina\Suriname\Indonesia\Mozambique\Kazakhstan\u""Cote DIvoire""\Kyrgyzstan\Syria\Egypt\Gambia\The\Comoros",57,1600461768,5908300,19630,91.45720200098947,28910.255743899997,22879.723535599995,3.2201326E7
LAES,Latin American Economic System,1975-10-17,POINT(-66.933333333 10.5),-66.93333333300001,"10.5, -66.933333333",10.5,Caracas,Argentina\Bolivia\Bahamas\The\Guatemala\Jamaica\Uruguay\Per\Cuba\Dominican Republic\Brazil\Panama\Costa Rica\Ecuador\El Salvador\Chile\Haiti\Belize\Mexico\Grenada\Colombia\Barbados\Suriname\Venezuela\Guyana\Honduras\Nicaragua\Trinidad And Tobago\Paraguay,29,591185562,2332417,202,27.435587113974016,10283.807632600001,8753.599880399997,2.0435757E7
LAIA,Latin American Integration Association,1980-08-12,POINT(-56.166666666 -34.866944444),-56.166666666000005,"-34.866944444, -56.166666666",-34.866944444,Montevideo,Argentina\Bolivia\Japan\Guatemala\European Union\Uruguay\Per\Cuba\China\Dominican Republic\Ukraine\Russia\Romania\Brazil\San Marino\Panama\Costa Rica\Ecuador\El Salvador\Chile\Mexico\Switzerland\Portugal\Korea\South\Spain\Colombia\Italy\Venezuela\Honduras\Nicaragua\Paraguay,32,2911421938,8758253,202,37.15606487517086,11056.8791737,9871.158459599998,5.3255178E7
MTCR,Missile Technology Control Regime,1987-04-16,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
NAM,Nonaligned Movement,1961-09-01,POINT(106.8294444 -6.18638889),106.82944440000001,"-6.18638889, 106.8294444",-6.18638889,Central Jakarta,"Guinea-Bissa\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Cape Verde\Guatemala\Kuwait\Dominica\Liberia\Maldives\Pakistan\Oman\Tanzania\Vietnam\Saint Kitts And Nevis\Gabon\Senegal\Yemen\Jamaica\United Arab Emirates\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Kenya\Tajikistan\Afghanistan\Bangladesh\Mauritania\Saint Lucia\Congo\Democratic Republic Of The\Somalia\Per\Laos\Seychelles\Malawi\Benin\Cuba\Cameroon\Montenegro\Togo\China\Armenia\Dominican Republic\Ukraine\Ghana\Libya\Central African Republic\Mauritius\Belarus\Antigua And Barbuda\Angola\Chad\South Africa\Qatar\Malaysia\Uganda\Niger\Brazil\Guinea\Panama\Mali\Costa Rica\Nigeria\Ecuador\Brunei\Iran\Algeria\El Salvador\Jordan\Chile\Haiti\Belize\Sierra Leone\Mexico\Philippines\Sao Tome And Principe\Morocco\Croatia\Mongolia\Thailand\Grenada\Korea\North\Iraq\Equatorial Guinea\Lebanon\Uzbekistan\Tunisia\Djibouti\Timor-Leste\Colombia\Burundi\Barbados\Bhutan\Sudan\Nepal\Bosnia And Herzegovina\Suriname\Venezuela\Indonesia\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Vanuat\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Nicaragua\Singapore\Serbia\Botswana\Trinidad And Tobago\Gambia\The\Paraguay\Namibia\Comoros",140,5579547778,16424083,20467,174.03936482050625,56718.27266682,50769.52149539999,8.24690446E7
NC,Nordic Council,1952-03-16,POINT(12.568888888 55.676111111),12.568888888,"55.676111111, 12.568888888",55.676111111000004,Copenhagen,Norway\Finland\Sweden\Faroe Islands\Denmark\Greenland\Iceland,7,24987710,87380,0,5.38313380521986,1546.7949641,1586.2635658,3425815.0
NIB,Nordic Investment Bank,1975-12-04,POINT(24.93417 60.17556),24.93417,"60.17556, 24.93417",60.17556,Helsinki,Lithuania\Norway\Finland\Sweden\Latvia\Faroe Islands\Denmark\Estonia\Greenland\Iceland,10,32010928,121830,0,8.897510571532658,3422.1949111,3023.0219875999996,3600932.0
ANC,North Atlantic Cooperation Council,1991-11-08,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
NATO,North Atlantic Treaty Organization,1949-09-17,POINT(4.3525 50.846666666),4.3525,"50.846666666, 4.3525",50.846666666000004,Brussels,Canada\Lithuania\Albania\Turkey\France\Slovakia\Norway\Poland\Bulgaria\United States\Romania\Latvia\Luxembourg\Czech Republic\Slovenia\Belgium\Denmark\Croatia\Portugal\Estonia\Spain\Hungary\Italy\Netherlands\Iceland\Germany\United Kingdom\Greece,28,912722104,4299140,421,41.26421557236216,10099.041473700001,8684.999806299998,2.4485966E7
EN,Nuclear Energy Agency,1958-01-01,POINT(2.241388888 48.835277777),2.241388888,"48.835277777, 2.241388888",48.835277776999995,Boulogne-Billancourt,,0,0,0,0,0.0,0.0,0.0,0.0
NSG,Nuclear Suppliers Group,,,,,,,Canada\Lithuania\Argentina\Japan\New Zealand\European Union\Turkey\France\Slovakia\Norway\China\Ukraine\Finland\Belarus\Poland\Russia\Bulgaria\United States\Romania\South Africa\Cyprus\Sweden\Austria\Latvia\Brazil\Luxembourg\Ireland\Czech Republic\Australia\Slovenia\Belgium\Denmark\Croatia\Switzerland\Portugal\Estonia\Korea\South\Spain\Hungary\Italy\Malta\Netherlands\Iceland\Germany\Kazakhstan\United Kingdom\Greece,48,3479703246,11180588,421,61.93978303601877,15608.185195,14316.900418599998,8.1007613E7
OECD,Organization for Economic Cooperation and Development,1960-12-14,,,,,,Canada\Japan\New Zealand\European Union\Turkey\France\Slovakia\Norway\Finland\Poland\Russia\United States\Sweden\Austria\Luxembourg\Ireland\Czech Republic\Australia\Slovenia\Chile\Belgium\Mexico\Denmark\Switzerland\Portugal\Estonia\Korea\South\Spain\Hungary\Italy\Netherlands\Israel\Iceland\Germany\United Kingdom\Greece,37,1875882040,7251106,477,52.77010423946811,9260.7884002,8508.136697299999,5.7556162E7
OSCE,Organization for Security and Cooperation in Europe,1995-01-01,POINT(16.3665 48.21),16.3665,"48.21, 16.3665",48.21,Q2047146,Canada\Lithuania\Turkmenistan\Japan\Holy See (Vatican City)\Monaco\Albania\Azerbaijan\Tajikistan\Turkey\Afghanistan\France\Slovakia\Norway\Montenegro\Armenia\Ukraine\Finland\Liechtenstein\Belarus\Poland\Russia\Bulgaria\United States\Romania\Cyprus\Sweden\Austria\Latvia\San Marino\Luxembourg\Andorra\Ireland\Czech Republic\Australia\Algeria\Slovenia\Jordan\Belgium\Georgia\Denmark\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Portugal\Estonia\Korea\South\Uzbekistan\Tunisia\Spain\Hungary\Italy\Malta\Netherlands\Bosnia And Herzegovina\Israel\Iceland\Germany\Kazakhstan\Kyrgyzstan\Macedonia\Egypt\Serbia\United Kingdom\Greece,69,1709877430,7248770,8337,98.94389845255235,23435.3065411,21773.051796699994,6.283280244E7
OAU,Organization of African Unity,1963-05-25,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
OAS,Organization of American States,1948-04-30,POINT(-77.036666666 38.895),-77.036666666,"38.895, -77.036666666",38.895,"Washington, D.C.",Canada\Lithuania\Argentina\Bolivia\Bahamas\The\Saudi Arabia\Japan\Guatemala\Holy See (Vatican City)\Dominica\Pakistan\Saint Kitts And Nevis\Monaco\Yemen\European Union\Jamaica\Uruguay\India\Azerbaijan\Saint Vincent And The Grenadines\Turkey\Saint Lucia\France\Slovakia\Per\Norway\Benin\Cuba\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Antigua And Barbuda\Poland\Russia\Bulgaria\United States\Romania\Angola\Cyprus\Sweden\Qatar\Austria\Latvia\Brazil\Panama\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Czech Republic\Algeria\Slovenia\El Salvador\Chile\Belgium\Haiti\Belize\Georgia\Mexico\Denmark\Philippines\Morocco\Croatia\Thailand\Switzerland\Grenada\Portugal\Estonia\Equatorial Guinea\Lebanon\Korea\South\Tunisia\Spain\Colombia\Barbados\Hungary\Italy\Netherlands\Bosnia And Herzegovina\Suriname\Venezuela\Israel\Iceland\Germany\Vanuat\Kazakhstan\Sri Lanka\Guyana\Honduras\Egypt\Nicaragua\Serbia\United Kingdom\Trinidad And Tobago\Greece\Paraguay,102,5761327362,18498317,5078,138.9019859593855,36840.68019501999,33192.926603700005,9.526704903999999E7
OAPEC,Organization of Arab Petroleum Exporting Countries,1968-01-09,POINT(47.6 29.166667),47.6,"29.166667, 47.6",29.166666999999997,Kuwait,Bahrain\Saudi Arabia\Kuwait\United Arab Emirates\Libya\Qatar\Algeria\Iraq\Tunisia\Syria\Egypt,11,223157757,1521260,5101,27.97968952410184,4102.6154863,3774.8620541,8193292.0
OECS,Organization of Eastern Caribbean States,1981-06-18,,,,,,Dominica\Saint Kitts And Nevis\Saint Vincent And The Grenadines\Saint Lucia\Antigua And Barbuda\British Virgin Islands\Grenada\Anguilla\Montserrat,9,630629,180,0,0.0,369.93183782,533.5451105,3147.6
OPEC,Organization of Petroleum Exporting Countries,1960-09-14,,,,,,Saudi Arabia\Kuwait\United Arab Emirates\Libya\Angola\Qatar\Nigeria\Ecuador\Iran\Algeria\Iraq\Venezuela,12,395804900,1791983,5425,29.7569173103059,5336.226977100001,5184.759903499999,1.1856566E7
OIC,Organization of the Islamic Conference,1969-09-22,,,,,,"Guinea-Bissa\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Kuwait\Maldives\Pakistan\Oman\Gabon\Senegal\Yemen\Albania\United Arab Emirates\Azerbaijan\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Somalia\Benin\Cameroon\Togo\Libya\Central African Republic\Russia\Chad\Qatar\Malaysia\Uganda\Niger\Guinea\Mali\Nigeria\Brunei\Iran\Algeria\Jordan\Sierra Leone\Morocco\Thailand\Iraq\Lebanon\Uzbekistan\Tunisia\Djibouti\Sudan\Bosnia And Herzegovina\Suriname\Indonesia\Mozambique\Kazakhstan\u""Cote DIvoire""\Kyrgyzstan\Guyana\Syria\Egypt\Gambia\The\Comoros",61,1811616608,6387100,19840,96.58185135627483,29576.131166499996,23823.135748499993,5.0650641E7
PFP,Partnership for Peace,1994-01-10,POINT(4.426111111 50.879305555),4.426111111,"50.879305555, 4.426111111",50.879305555,NATO Headquarters,Turkmenistan\Azerbaijan\Tajikistan\Montenegro\Armenia\Ukraine\Finland\Belarus\Russia\Sweden\Austria\Ireland\Georgia\Moldova\Switzerland\Uzbekistan\Malta\Bosnia And Herzegovina\Kazakhstan\Kyrgyzstan\Macedonia\Serbia,22,325512250,881794,28,27.96204627996824,9233.3132489,8347.5913968,2.328511E7
PCA,Permanent Court of Arbitration,1899-07-29,POINT(4.3175 52.084166666),4.3175,"52.084166666, 4.3175",52.084166666,The Hague,Canada\Lithuania\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Burkina Faso\Bahrain\Saudi Arabia\Japan\Guatemala\Kuwait\Pakistan\Senegal\New Zealand\United Arab Emirates\Uruguay\India\Madagascar\Kenya\Turkey\Congo\Democratic Republic Of The\France\Slovakia\Per\Laos\Norway\Benin\Cuba\Cameroon\Montenegro\Togo\China\Dominican Republic\Ukraine\Finland\Libya\Mauritius\Liechtenstein\Belarus\Poland\Russia\Bulgaria\United States\Romania\South Africa\Cyprus\Sweden\Qatar\Malaysia\Austria\Latvia\Uganda\Brazil\Panama\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Czech Republic\Australia\Iran\Slovenia\El Salvador\Jordan\Chile\Belgium\Haiti\Belize\Mexico\Denmark\Philippines\Morocco\Croatia\Thailand\Switzerland\Iraq\Portugal\Estonia\Lebanon\Korea\South\Spain\Colombia\Fiji\Hungary\Italy\Sudan\Malta\Netherlands\Suriname\Venezuela\Israel\Iceland\Zambia\Zimbabwe\Germany\Eritrea\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Honduras\Egypt\Nicaragua\Singapore\Serbia\United Kingdom\Greece\Paraguay,113,5793774478,18200995,11137,163.28706614801982,39631.68865679998,35474.901181500005,1.0747484E8
RG,Rio Group,1988-01-01,POINT(-58.0 -23.5),-58.0,"-23.5, -58.0",-23.5,Paraguay,Argentina\Bolivia\Guatemala\Jamaica\Uruguay\Per\Cuba\Dominican Republic\Brazil\Panama\Costa Rica\Ecuador\El Salvador\Chile\Haiti\Belize\Mexico\Colombia\Suriname\Venezuela\Guyana\Honduras\Nicaragua\Paraguay,24,589249621,2326907,202,26.86121346360103,9549.7091084,8026.407766499999,2.0415975E7
